StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,paq_ddf_neg_1,paq_dif_neg_2,paq_eot_gen_3,paq_ddf_pos_4,paq_dif_pos_5,paq_eot_gen_6,paq_timer_1_First Click,paq_timer_1_Last Click,paq_timer_1_Page Submit,paq_timer_1_Click Count,paq_ddf_neg_7,paq_eot_gen_9,paq_ddf_pos_10,paq_dif_pos_11,paq_eot_gen_12,paq_timer_2_First Click,paq_timer_2_Last Click,paq_timer_2_Page Submit,paq_timer_2_Click Count,paq_ddf_neg_13,paq_dif_neg_14,paq_eot_gen_15,paq_ddf_pos_16,paq_dif_pos_17,ac_paq,paq_eot_gen_18,paq_timer_3_First Click,paq_timer_3_Last Click,paq_timer_3_Page Submit,paq_timer_3_Click Count,paq_ddf_neg_19,paq_dif_neg_20,paq_eot_gen_21,paq_ddf_pos_22,paq_dif_pos_23,paq_eot_gen_24,paq_timer_4_First Click,paq_timer_4_Last Click,paq_timer_4_Page Submit,paq_timer_4_Click Count,pmerq_1,pmerq_2,pmerq_3,pmerq_4,pmerq_5,pmerq_6,pmerq_7,pmerq_8,pmerq_9,pmerq_10,pmerq_11,pmerq_12,pmerq_13,pmerq_14,pmerq_15,pmerq_16,pmerq_17,pmerq_18,pmerq_19,pmerq_20,pmerq_21,pmerq_22,pmerq_23,pmerq_24,pmerq_25,pmerq_26,pmerq_27,pmerq_28,pmerq_29,pmerq_30,pmerq_31,pmerq_32,pmerq_33,pmerq_34,pmerq_35,pmerq_36,pmerq_37,pmerq_38,pmerq_39,pmerq_40,pmerq_41,pmerq_42,pmerq_43,pmerq_44,pmerq_45,pmerq_46,pmerq_47,pmerq_48,pmerq_49,pmerq_50,pmerq_51,pmerq_52,pmerq_53,pmerq_54,pmerq_55,pmerq_56,pmerq_57,ac_pmerq,pmerq_timer_First Click,pmerq_timer_Last Click,pmerq_timer_Page Submit,pmerq_timer_Click Count,swls_1,swls_2,swls_3,swls_4,swls_5,swls_timer_First Click,swls_timer_Last Click,swls_timer_Page Submit,swls_timer_Click Count,fss_1,fss_2,fss_3,fss_4,fss_5,fss_6,fss_7,fss_8,fss_9,fss_timer_First Click,fss_timer_Last Click,fss_timer_Page Submit,fss_timer_Click Count,gad_1,gad_2,gad_3,gad_4,gad_5,gad_6,gad_7,gad_timer_First Click,gad_timer_Last Click,gad_timer_Page Submit,gad_timer_Click Count,phq_1,phq_2,phq_3,phq_4,phq_5,phq_6,phq_7,phq_8,phq_timer_First Click,phq_timer_Last Click,phq_timer_Page Submit,phq_timer_Click Count,tas_dif_1,tas_ddf_2,tas_dif_3,tas_ddf_4_r,tas_eot_5_r,tas_timer_1_First Click,tas_timer_1_Last Click,tas_timer_1_Page Submit,tas_timer_1_Click Count,tas_dif_6,tas_dif_7,tas_eot_8,tas_dif_9,tas_eot_10_r,tas_timer_2_First Click,tas_timer_2_Last Click,tas_timer_2_Page Submit,tas_timer_2_Click Count,tas_ddf_11,tas_ddf_12,tas_dif_13,tas_dif_14,ac_tas,tas_eot_15,tas_timer_3_First Click,tas_timer_3_Last Click,tas_timer_3_Page Submit,tas_timer_3_Click Count,tas_eot_16,tas_ddf_17,tas_eot_18_r,tas_eot_19_r,tas_eot_20,tas_timer_4_First Click,tas_timer_4_Last Click,tas_timer_4_Page Submit,tas_timer_4_Click Count,erq_reap_fr_1,erq_supp_fr_2,erq_reap_fr_3,erq_supp_fr_4,erq_reap_fr_5,erq_supp_fr_6,erq_reap_fr_7,erq_reap_fr_8,erq_supp_fr_9,erq_reap_fr_10,gender,age,academic,academic_7_TEXT,race_1,race_2,race_16,race_4,race_5,race_7,race_8,race_10,race_11,race_13,race_15,race_1_TEXT,race_16_TEXT,race_13_TEXT,race_15_TEXT,pid,pool,qualtrics_name,ac_pmerq_pass,ac_tas_pass,ac_paq_pass,ac_passes,rawdatafile,paq,paq_dif,paq_ddf,paq_eot,paq_neg,paq_pos,paq_dif_neg,paq_ddf_neg,paq_dif_pos,paq_ddf_pos
2021-07-08 21:17:21,2021-07-08 21:33:12,IP Address,128.12.123.148,100,950,True,2021-07-08 21:33:12,R_BxC1YYiCp68vsRz,37.423004150390625,-122.1638946533203125,anonymous,EN,1,5,3,4,2,2,2,9.843,20.012,21.308,7,6,5,3,3,5,28.546,37.364,38.265,6,5,2,6,5,2,1,6,1.843,147.897,148.767,7,3,2,2,2,5,5,0.97,8.751,9.577,7,4,6,4,5,5,3,1,2,4,4,5,5,4,4,4,4,4,5,5,4,3,5,5,5,4,5,6,3,4,5,5,6,4,3,5,4,5,5,4,3,4,4,4,5,4,5,4,5,4,4,5,4,6,3,5,5,4,Somewhat agree,22.355,172.622,174.194,60,6,6,6,6,6,3.623,58.45,61.09,5,4,2,2,3,3,2,2,1,2,3.487,97.899,99.19,12,2,1,1,1,1,1,1,1.933,8.443,9.308,7,1,1,1,1,1,1,1,1,4.084,11.647,12.584,8,1,1,1,Moderately Agree,Strongly Agree,30.178,60.518,61.354,8,4,1,1,1,Moderately Agree,2.805,47.999,49.286,5,2,4,1,1,1,4,43.896,94.197,96.031,7,2,4,Strongly Agree,Moderately Agree,1,4.376,61.59,62.327,6,6,7,6,6,4,2,6,6,6,5,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6652,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,85,19,31,35,26,24,7,19,12,12
2021-07-08 22:09:52,2021-07-08 22:32:08,IP Address,73.202.30.75,100,1336,True,2021-07-08 22:32:09,R_2Pjrcgnyh1s9Anm,37.341705322265625,-121.9752960205078125,anonymous,EN,1,1,1,1,1,4,5,2.793,29.876,31.668,6,1,1,1,1,1,461.123,468.689,469.631,6,1,3,1,1,1,1,1,1.43,18.436,20.279,7,1,1,1,1,1,1,5.127,13.483,14.55,6,6,4,3,4,4,2,3,4,4,3,4,3,4,4,4,5,4,1,6,5,6,2,6,4,3,4,4,1,5,4,4,4,1,4,6,2,2,6,3,1,6,4,6,6,4,1,6,6,4,6,6,6,6,6,6,4,4,Strongly agree,24.035,500.374,501.228,59,5,7,7,7,3,3.081,14.282,16.456,6,7,4,7,5,1,1,5,1,1,2.455,21.9,23.061,10,1,1,2,1,1,3,2,6.016,27.113,28.979,9,1,1,2,2,1,1,1,1,3.62,23.052,24.313,8,1,1,1,Strongly Agree,Strongly Agree,6.49,13.764,15.27,5,1,4,3,1,Strongly Agree,2.489,12.983,13.933,6,1,2,1,1,1,4,3.141,20.435,21.549,7,2,1,Strongly Agree,Strongly Agree,1,58.5,70.47,71.921,5,7,1,4,1,6,4,6,6,7,7,NA,22,NA,bs degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96934,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,32,12,8,12,9,11,5,4,7,4
2021-07-08 02:02:49,2021-07-08 22:39:51,IP Address,98.45.177.177,100,74221,True,2021-07-08 22:39:51,R_31vDWZjrsn6PZCv,37.39739990234375,-122.00099945068359375,anonymous,EN,1,5,6,3,3,6,5,18.961,36.479,37.801,6,5,5,5,3,3,58.945,86.792,88.129,7,5,5,4,4,4,0,5,2.84,17.062,18.275,7,5,4,5,6,4,6,7.651,49.848,51.314,6,5,5,3,4,5,5,5,4,4,3,5,3,5,4,4,5,4,5,4,5,4,3,5,4,5,4,5,3,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,4,4,4,5,5,4,4,Agree,198.403,719.797,721.732,59,5,5,5,3,3,3.684,33.223,34.381,5,5,4,5,5,5,5,5,2,5,4.231,38.186,39.368,9,3,3,2,1,1,2,3,2.356,19.245,20.98,7,2,2,2,2,1,1,1,1,44.003,64.404,65.628,8,4,4,2,Moderately Agree,Moderately Agree,3.358,15.069,16.478,6,4,2,4,4,Moderately Disagree,4.157,13.023,14.649,5,4,4,3,2,1,4,5.398,21.493,22.628,6,5,4,Moderately Agree,Moderately Disagree,2,4.429,15.155,16.278,6,5,5,5,2,5,5,6,3,3,5,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96064,rep,emo_similarity_network_presurvey_sum2021,1,1,0,1 + 1 + 0,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,106,32,38,36,35,35,15,20,17,18
2021-07-08 22:30:23,2021-07-08 22:42:40,IP Address,47.45.70.253,100,737,True,2021-07-08 22:42:41,R_b11k6QlVuY9PAml,37.015594482421875,-121.5778961181640625,anonymous,EN,1,7,7,4,7,7,7,9.323,112.52,113.621,10,7,4,7,4,4,5.433,26.751,27.74,6,7,7,4,7,7,1,4,5.122,55.894,56.971,7,7,7,4,4,4,4,4.779,23.544,24.564,6,4,4,4,4,4,3,6,2,6,3,2,4,3,4,3,4,4,3,3,4,4,6,3,5,3,4,3,4,1,5,1,4,4,3,5,3,5,4,3,4,4,3,1,6,3,3,4,3,4,3,5,3,5,3,5,3,5,Somewhat agree,4.662,91.749,103.277,59,6,6,7,7,7,6.181,20.986,22.029,5,1,1,7,7,7,7,7,7,7,3.082,30.825,31.912,9,3,2,3,2,2,2,2,2.548,17.364,18.047,8,3,3,3,3,2,3,2,2,6.38,19.588,20.506,8,4,5,5,Moderately Agree,Strongly Agree,5.27,24.418,25.436,5,5,5,5,5,Strongly Agree,3.482,46.604,47.657,6,5,5,5,5,1,5,8.348,38.532,39.506,6,5,5,Strongly Disagree,Strongly Agree,4,5.889,50.765,52.156,6,4,7,6,7,7,1,7,1,1,1,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96001,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,131,43,53,35,49,47,21,28,22,25
2021-07-08 22:41:26,2021-07-08 22:59:47,IP Address,73.14.218.191,100,1100,True,2021-07-08 22:59:48,R_2CQwwn3FelBX6KU,39.6663055419921875,-104.83429718017578125,anonymous,EN,1,6,3,2,2,3,2,5.251,18.392,19.912,6,2,1,2,3,1,4.647,23.965,25.355,7,6,5,3,4,3,1,1,7.742,36.098,37.309,8,5,2,1,2,3,1,5.122,17.446,18.818,7,4,3,2,3,4,3,4,2,4,4,6,3,6,5,4,2,2,2,3,4,3,5,4,3,4,3,5,6,2,3,4,2,5,4,3,4,3,4,4,4,3,5,2,5,3,4,2,4,3,4,4,5,3,4,3,5,3,Somewhat agree,6.893,91.065,92.243,61,3,2,1,5,1,2.413,11.756,12.829,6,7,2,5,5,6,4,6,5,6,2.54,20.043,21.83,9,4,4,4,3,2,4,4,2.444,17.49,19.128,7,3,4,2,3,1,4,2,1,2.209,26.258,27.027,11,2,4,4,Neither Disagree or Agree,Moderately Agree,605.547,620.046,621.115,6,2,3,1,4,Moderately Agree,3.334,14.286,15.458,5,4,2,5,5,1,2,7.532,38.543,39.646,6,4,4,Moderately Agree,Neither Disagree or Agree,1,20.053,37.821,40.339,6,4,2,5,2,3,2,5,5,2,5,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6598,psychone,emo_similarity_network_presurvey_sum2021,0,1,1,1 + 0 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,63,22,29,12,29,22,10,19,12,10
2021-07-07 22:26:51,2021-07-08 23:05:46,IP Address,98.234.34.134,100,88735,True,2021-07-08 23:05:46,R_wZ60ep3g5OymIX7,37.269195556640625,-121.845001220703125,anonymous,EN,1,6,5,5,1,2,2,12.026,118.975,120.388,6,6,2,1,1,1,14.709,65.947,67.991,8,6,6,5,2,2,1,1,11.734,105.024,108.42,8,6,5,1,1,1,1,27.564,181.982,183.302,8,6,6,4,6,4,2,5,6,6,6,6,5,2,5,5,6,5,3,5,6,6,5,6,4,4,5,5,3,4,4,5,2,4,5,5,3,4,6,4,6,5,5,6,5,5,4,5,5,4,4,6,6,6,6,4,2,4,Strongly agree,22.779,854.323,859.269,67,7,7,7,7,7,5.929,18.552,19.937,5,6,2,5,2,3,1,7,5,6,6.55,100.155,101.959,10,1,1,2,2,2,2,1,12.437,68.042,69.566,8,1,1,2,2,1,1,1,1,8.902,87.834,89.248,8,1,2,4,Moderately Agree,Strongly Agree,77.05,190.82,193.148,6,2,4,2,4,Strongly Agree,9.028,39.821,42.589,6,5,2,2,2,1,4,5.292,61.084,62.458,7,1,5,Strongly Agree,Strongly Agree,3,6.872,100.437,101.741,5,6,5,7,1,7,3,7,7,5,7,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96307,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,69,22,29,18,40,11,16,24,6,5
2021-07-08 23:20:40,2021-07-08 23:41:02,IP Address,174.194.129.215,100,1222,True,2021-07-08 23:41:03,R_1cUlNUwqFBbhiU6,37.8332977294921875,-121.9208984375,anonymous,EN,1,2,2,3,1,4,3,5.701,29.556,30.961,8,3,2,3,2,2,3.503,20.538,21.724,8,2,2,2,3,3,1,2,5.894,31.219,32.172,8,2,3,1,3,2,2,4.454,22.628,26.245,7,5,3,5,3,4,5,5,6,6,5,6,3,3,5,6,5,3,4,6,4,5,4,5,5,3,4,3,5,4,6,5,3,4,3,5,3,5,5,3,3,5,5,4,4,2,3,2,6,4,4,6,5,5,5,4,3,2,Agree,0.643,264.22,265.557,156,5,5,5,6,3,4.361,23.231,25.206,5,6,2,4,5,3,3,3,2,2,3.427,35.469,36.83,10,2,1,2,1,1,1,2,11.052,34.817,36.201,7,1,1,2,2,1,1,2,1,3.551,27.638,29.462,8,2,1,3,Moderately Agree,Moderately Agree,4.897,15.027,16.453,5,1,2,2,2,Strongly Agree,2.84,15.986,17.036,6,1,2,1,1,1,3,5.962,26.075,27.025,6,3,2,Moderately Agree,Moderately Agree,2,138.251,189.129,191.92,7,6,3,5,2,6,2,4,6,3,6,NA,21,NA,bachelor's degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79336,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,54,18,19,17,16,21,7,9,11,10
2021-07-08 23:30:17,2021-07-08 23:50:56,IP Address,64.25.27.224,100,1239,True,2021-07-08 23:50:56,R_3HXHfw2mClmcYkE,40.671295166015625,-73.8943023681640625,anonymous,EN,1,4,4,1,1,1,4,8.992,38.068,39.009,6,1,1,1,1,4,5.566,71.825,73.995,6,1,1,1,1,1,1,1,3.673,47.627,48.503,7,1,1,1,1,1,1,11.911,32.328,32.894,7,6,3,6,1,6,1,6,6,6,6,6,6,1,6,3,6,1,1,6,6,6,1,6,6,1,1,6,3,3,6,6,3,1,1,6,1,1,6,1,1,4,4,6,6,1,1,1,1,4,1,6,6,6,6,6,1,1,Strongly agree,53.973,620.397,621.119,60,5,5,5,5,6,4.864,18.454,20.464,5,1,1,4,7,7,7,7,7,7,8.278,37.49,39.115,9,2,2,2,2,2,2,1,3.952,31.788,32.031,9,1,2,2,2,1,1,2,1,10.512,54.298,55.162,9,1,1,1,Strongly Agree,Strongly Agree,7.14,25.378,26.761,5,1,1,1,1,Strongly Agree,8.657,26.606,28,6,1,1,1,1,1,3,10.706,45.477,46.947,6,1,1,Strongly Agree,Strongly Agree,1,5.324,27.421,28.354,5,7,1,7,1,7,1,7,7,1,7,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mexican,NA,NA,96286,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,35,10,11,14,13,8,6,7,4,4
2021-07-09 00:07:27,2021-07-09 00:15:54,IP Address,67.247.127.78,100,507,True,2021-07-09 00:15:55,R_2Vdn98OuB8exVO2,40.7808990478515625,-73.95020294189453125,anonymous,EN,1,3,2,6,5,5,5,6.057,18.888,20.672,6,6,6,3,3,6,22.125,36.528,38.539,6,5,3,3,3,3,1,6,2.675,46.349,47.461,7,6,6,3,3,3,6,6.438,17.162,18.738,6,4,2,2,2,2,4,4,2,4,4,4,4,4,2,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Somewhat agree,22.133,138.831,139.527,60,6,3,6,6,2,2.128,12.678,13.478,5,6,2,5,5,4,4,4,5,3,2.68,27.381,28.394,9,3,3,2,3,3,3,3,1.876,14.987,16.089,7,2,2,2,4,3,3,3,1,7.535,30.793,32.47,9,3,3,3,Neither Disagree or Agree,Neither Disagree or Agree,3.193,8.362,9.417,5,3,3,3,3,Neither Disagree or Agree,4.47,10.056,10.932,5,3,3,3,3,1,3,0.674,29.047,30.003,6,5,5,Strongly Agree,Moderately Agree,3,2.536,13.242,14.501,5,6,6,6,3,6,6,6,5,4,4,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6720,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,100,25,34,41,31,28,11,20,14,14
2021-07-09 00:57:46,2021-07-09 01:17:23,IP Address,107.199.58.158,100,1177,True,2021-07-09 01:17:24,R_1pGuw2FmkMGBRPh,37.35260009765625,-121.9541015625,anonymous,EN,1,4,4,4,4,4,4,6.272,15.656,16.532,9,4,4,4,5,3,1.073,8.324,9.834,6,3,3,5,5,4,0,4,2.654,12.949,14.208,7,6,4,6,5,4,2,8.281,17.739,19.032,7,3,4,2,3,3,4,4,4,3,3,4,3,2,3,2,3,3,4,2,3,2,5,4,3,3,4,3,4,2,3,2,4,4,3,4,3,2,3,3,5,3,3,2,4,3,2,3,2,3,2,4,3,3,2,4,2,4,Disagree,269.387,352.272,354.016,69,5,5,5,5,4,95.128,103.257,104.244,6,6,4,5,5,5,5,5,5,5,22.474,37.62,38.478,10,2,2,2,2,2,2,2,2.332,11.537,12.513,10,2,2,2,2,2,3,3,2,212.637,232.496,235.133,10,2,4,3,Moderately Agree,Moderately Disagree,23.878,36.044,37.661,6,5,3,3,4,Moderately Agree,211.874,220.812,221.76,9,3,3,3,3,1,3,1.184,14.061,15.473,7,3,3,Neither Disagree or Agree,Neither Disagree or Agree,3,4.694,14.169,15.837,6,4,4,4,3,4,4,5,5,3,4,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96229,rep,emo_similarity_network_presurvey_sum2021,0,1,0,1 + 0 + 0,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,95,28,35,32,28,35,11,17,17,18
2021-07-09 01:18:58,2021-07-09 01:40:45,IP Address,171.66.13.31,100,1306,True,2021-07-09 01:40:45,R_24u8KHIJJE7paOj,37.423004150390625,-122.1638946533203125,anonymous,EN,1,6,6,3,1,1,3,9.509,88.269,89.496,14,1,1,1,1,4,3.417,41.674,42.968,16,7,7,1,1,1,1,1,4.901,43.746,46.385,15,1,6,1,1,1,1,7.97,66.739,68.406,14,5,4,6,6,4,5,5,5,5,6,6,4,4,6,5,5,4,4,6,6,4,5,5,6,4,5,6,4,4,6,6,2,4,3,5,5,4,6,4,6,6,6,6,6,2,3,4,6,4,5,6,4,6,4,6,4,2,Strongly agree,6.971,434.014,435.154,101,5,5,4,5,6,2.077,22.048,23.101,10,7,7,7,7,7,6,6,7,7,2.215,38.604,39.75,17,4,4,4,4,4,2,2,2.791,29.518,30.984,12,2,3,4,4,1,2,3,3,7.826,61.824,66.808,19,5,5,5,Neither Disagree or Agree,Neither Disagree or Agree,1.73,31.13,32.957,11,5,5,1,5,Strongly Agree,4.138,27.645,28.968,9,1,1,5,5,1,1,27.806,100.499,101.783,10,3,1,Strongly Agree,Strongly Agree,1,3.472,54.057,55.381,10,5,1,5,1,5,2,7,5,5,7,NA,20,NA,rising junior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mexican,NA,NA,6623,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,57,23,19,15,34,8,19,15,4,4
2021-07-09 01:37:10,2021-07-09 02:41:37,IP Address,73.63.226.179,100,3866,True,2021-07-09 02:41:38,R_pyHVjkhjufCmcTv,37.3697967529296875,-121.81600189208984375,anonymous,EN,1,5,6,3,3,4,6,74.756,114.917,116.131,9,6,2,5,5,3,13.97,47.721,49.882,6,6,6,3,5,4,1,3,53.369,500.236,501.388,7,6,6,3,5,6,2,81.67,629.057,630.244,14,5,6,6,5,4,4,5,5,5,5,5,4,4,5,5,4,4,5,4,4,4,5,5,5,4,4,5,4,4,5,4,5,5,6,5,4,4,5,5,5,6,3,4,4,5,3,5,5,4,5,4,5,5,4,6,4,3,Somewhat agree,15.275,1012.733,1013.987,71,5,2,5,6,5,7.951,163.02,164.011,8,7,3,4,6,6,7,6,6,6,8.029,202.898,204.592,40,2,2,3,2,2,2,3,7.782,38.33,39.385,8,3,2,1,2,2,2,2,2,9.259,59.457,60.857,8,2,4,4,Moderately Disagree,Strongly Agree,16.319,59.897,61.107,10,5,4,4,3,Strongly Agree,11.915,70.843,72.382,13,2,4,4,4,1,5,8.352,38.039,39.144,6,4,4,Strongly Agree,Strongly Agree,3,6.146,56.751,58.498,12,6,7,7,4,6,4,7,6,6,7,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96265,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,103,37,41,25,41,37,18,23,19,18
2021-07-09 03:12:31,2021-07-09 03:51:50,IP Address,103.145.73.80,100,2359,True,2021-07-09 03:51:51,R_29tb3lpITcTrD4W,22.2577972412109375,114.16571044921875,anonymous,EN,1,2,2,4,2,2,5,6.524,101.532,102.512,10,3,3,3,3,1,3.996,19.732,22.815,7,2,2,2,2,2,0,1,2.979,22.009,22.691,7,2,2,1,2,2,1,58.2,66.967,67.7,7,4,3,4,4,4,3,5,3,4,4,4,4,4,4,3,4,3,4,4,2,5,3,3,3,4,4,5,3,3,4,4,3,3,3,4,4,3,3,3,4,4,4,3,3,3,4,4,5,4,4,4,3,3,5,3,3,5,Somewhat disagree,86.691,1480.683,1481.312,85,3,4,4,4,2,4.685,15.066,15.847,6,4,2,3,5,4,4,5,3,4,1.409,65.481,66.267,11,1,2,2,2,2,1,1,0.97,34.712,35.604,9,1,2,2,1,1,2,2,1,8.412,54.538,55.204,22,2,2,2,Moderately Disagree,Neither Disagree or Agree,42.71,58.236,59.371,5,2,2,3,2,Moderately Agree,10.044,24.804,25.542,5,3,3,2,1,1,3,29.4,63.834,64.625,8,4,3,Moderately Agree,Moderately Agree,3,156.641,176.331,177.025,21,5,6,3,5,6,5,5,5,6,5,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96295,rep,emo_similarity_network_presurvey_sum2021,1,1,0,1 + 1 + 0,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,51,15,18,18,15,18,6,9,9,9
2021-07-09 04:34:24,2021-07-09 04:46:38,IP Address,131.150.232.14,100,733,True,2021-07-09 04:46:38,R_3n16bjWlBGR0olH,46.2292022705078125,-119.170501708984375,anonymous,EN,1,5,6,3,7,6,3,2.791,21.986,23.112,11,6,2,5,6,2,2.41,15.393,16.371,6,5,6,4,6,5,1,1,5.924,30.254,31.145,8,5,7,1,5,7,1,8.862,20.777,21.834,7,5,2,4,2,5,3,5,5,4,4,5,6,2,4,2,4,2,2,5,4,6,2,5,3,2,3,4,4,4,4,3,5,2,2,4,2,2,5,2,1,4,3,4,4,2,5,6,3,4,3,5,5,6,5,3,1,4,Somewhat disagree,27.447,270.937,272.246,68,3,5,1,5,2,4.951,16.66,18.143,7,7,4,6,6,5,5,5,7,6,2.587,30.666,32.801,10,4,4,3,4,2,2,3,2.793,24.925,25.316,10,3,3,4,4,2,4,4,2,3.457,32.066,33.395,9,4,4,1,Moderately Disagree,Strongly Agree,6.241,17.864,18.865,5,4,1,2,4,Strongly Agree,2.519,21.45,21.916,9,2,4,4,3,1,3,5.525,31.517,32.912,7,4,5,Moderately Agree,Strongly Agree,2,9.98,22.756,23.652,6,2,7,2,2,6,5,5,7,3,7,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mexican,NA,NA,6662,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,104,43,44,17,40,47,19,21,24,23
2021-07-09 04:41:07,2021-07-09 04:57:52,IP Address,68.131.125.210,100,1004,True,2021-07-09 04:57:52,R_3QXy2fmhd4W7zcD,36.837493896484375,-76.09760284423828125,anonymous,EN,1,5,3,6,4,4,5,4.932,32.899,34.614,8,5,5,5,4,5,7.459,26.273,27.311,8,5,3,5,4,4,1,6,9.301,52.819,54.017,8,4,3,4,5,4,5,14.863,39.593,40.121,11,2,4,3,5,3,4,3,2,4,3,4,3,4,2,4,3,4,4,4,4,2,5,3,4,4,4,4,3,2,4,2,4,5,4,3,5,4,2,4,5,3,2,2,3,5,4,2,4,4,4,3,3,3,3,3,4,4,Somewhat agree,12.822,362.349,363.731,72,3,3,4,5,4,3.845,17.351,18.72,6,6,2,7,7,6,7,5,6,6,3.315,41.018,42.588,14,4,3,4,4,1,2,2,2.186,22.373,23.728,8,3,3,4,4,4,2,4,1,3.704,43.191,45.954,10,4,4,2,Moderately Disagree,Strongly Agree,2.6,27.62,29.006,6,3,2,2,3,Neither Disagree or Agree,6.544,30.583,32.35,6,4,4,2,2,1,5,3.823,46.618,47.958,7,4,4,Moderately Disagree,Moderately Disagree,4,2.811,30.359,33.222,7,2,5,5,4,5,5,3,3,6,2,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6702,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,103,25,37,41,28,34,9,19,16,18
