StartDate,EndDate,Status,IPAddress,Progress,duration,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,paq_ddf_neg_1,paq_dif_neg_2,paq_eot_gen_3,paq_ddf_pos_4,paq_dif_pos_5,paq_eot_gen_6,paq_timer_1_First Click,paq_timer_1_Last Click,paq_timer_1_Page Submit,paq_timer_1_Click Count,paq_ddf_neg_7,paq_dif_neg_8,paq_eot_gen_9,paq_ddf_pos_10,paq_dif_pos_11,paq_eot_gen_12,paq_timer_2_First Click,paq_timer_2_Last Click,paq_timer_2_Page Submit,paq_timer_2_Click Count,paq_ddf_neg_13,paq_dif_neg_14,paq_eot_gen_15,paq_ddf_pos_16,paq_dif_pos_17,ac_paq,paq_eot_gen_18,paq_timer_3_First Click,paq_timer_3_Last Click,paq_timer_3_Page Submit,paq_timer_3_Click Count,paq_ddf_neg_19,paq_dif_neg_20,paq_eot_gen_21,paq_ddf_pos_22,paq_dif_pos_23,paq_eot_gen_24,paq_timer_4_First Click,paq_timer_4_Last Click,paq_timer_4_Page Submit,paq_timer_4_Click Count,pmerq_reappraise_eng_1,pmerq_sitmod_dis_2,pmerq_sitsel_eng_3,pmerq_sitsel_dis_4,pmerq_5,pmerq_sitsel_dis_6,pmerq_7,pmerq_8,pmerq_sitmod_eng_9,pmerq_reappraise_eng_10,pmerq_sitmod_eng_11,pmerq_reappraise_dis_12,pmerq_13,pmerq_sitsel_eng_14,pmerq_sitmod_eng_15,pmerq_16,pmerq_17,pmerq_sitsel_dis_18,pmerq_sitmod_eng_19,pmerq_20,pmerq_21,pmerq_22,pmerq_23,pmerq_24,pmerq_sitmod_dis_25,pmerq_26,pmerq_27,pmerq_28,pmerq_29,pmerq_sitmod_eng_30,pmerq_31,pmerq_32,pmerq_sitsel_dis_33,pmerq_sitmod_dis_34,pmerq_35,pmerq_sitsel_dis_36,pmerq_37,pmerq_38,pmerq_sitmod_dis_39,pmerq_sitsel_dis_40,pmerq_41,pmerq_42,pmerq_43,pmerq_sitsel_eng_44,pmerq_45,pmerq_46,pmerq_47,pmerq_sitmod_eng_48,pmerq_49,pmerq_sitsel_eng_50,pmerq_51,pmerq_52,pmerq_53,pmerq_54,pmerq_sitmod_dis_55,pmerq_56,pmerq_57,ac_pmerq,pmerq_timer_First Click,pmerq_timer_Last Click,pmerq_timer_Page Submit,pmerq_timer_Click Count,swls_1,swls_2,swls_3,swls_4,swls_5,swls_timer_First Click,swls_timer_Last Click,swls_timer_Page Submit,swls_timer_Click Count,fss_1,fss_2,fss_3,fss_4,fss_5,fss_6,fss_7,fss_8,fss_9,fss_timer_First Click,fss_timer_Last Click,fss_timer_Page Submit,fss_timer_Click Count,gad_1,gad_2,gad_3,gad_4,gad_5,gad_6,gad_7,gad_timer_First Click,gad_timer_Last Click,gad_timer_Page Submit,gad_timer_Click Count,phq_1,phq_2,phq_3,phq_4,phq_5,phq_6,phq_7,phq_8,phq_timer_First Click,phq_timer_Last Click,phq_timer_Page Submit,phq_timer_Click Count,tas_dif_1,tas_ddf_2,tas_dif_3,tas_ddf_4_r,tas_eot_5_r,tas_timer_1_First Click,tas_timer_1_Last Click,tas_timer_1_Page Submit,tas_timer_1_Click Count,tas_dif_6,tas_dif_7,tas_eot_8,tas_dif_9,tas_eot_10_r,tas_timer_2_First Click,tas_timer_2_Last Click,tas_timer_2_Page Submit,tas_timer_2_Click Count,tas_ddf_11,tas_ddf_12,tas_dif_13,tas_dif_14,ac_tas,tas_eot_15,tas_timer_3_First Click,tas_timer_3_Last Click,tas_timer_3_Page Submit,tas_timer_3_Click Count,tas_eot_16,tas_ddf_17,tas_eot_18_r,tas_eot_19_r,tas_eot_20,tas_timer_4_First Click,tas_timer_4_Last Click,tas_timer_4_Page Submit,tas_timer_4_Click Count,erq_reap_fr_1,erq_supp_fr_2,erq_reap_fr_3,erq_supp_fr_4,erq_reap_fr_5,erq_supp_fr_6,erq_reap_fr_7,erq_reap_fr_8,erq_supp_fr_9,erq_reap_fr_10,gender,gender_3_TEXT,age,academic,academic_7_TEXT,race_1,race_2,race_16,race_3,race_4,race_5,race_7,race_8,race_9,race_10,race_11,race_13,race_14,race_15,race_1_TEXT,race_2_TEXT,race_16_TEXT,race_3_TEXT,race_13_TEXT,race_14_TEXT,race_15_TEXT,pid,pool,qualtrics_name,ac_pmerq_pass,ac_tas_pass,ac_paq_pass,ac_passes,rawdatafile,paq,paq_dif,paq_ddf,paq_eot,paq_neg,paq_pos,paq_dif_neg,paq_ddf_neg,paq_dif_pos,paq_ddf_pos,tas,tas_dif,tas_ddf,tas_eot,erq_reap_fr,erq_supp_fr,gad,phq,fss,swls,pmerq_sitsel_eng,pmerq_sitmod_eng,pmerq_sitsel_dis,pmerq_sitmod_dis
2021-09-24 20:20:10,2021-09-24 20:35:16,IP Address,98.33.86.64,100,905,True,2021-09-24 20:35:16,R_27WgYC1k85FFebR,37.404296875,-122.074798583984375,anonymous,EN,1,2,2,3,2,2,3,6.589,37.475,38.375,7,2,2,2,2,2,2,4.582,18.655,20.134,6,2,2,3,2,2,1,2,2.593,26.549,27.461,8,2,2,2,2,2,2,5.183,18.579,19.52,6,5,4,5,3,5,4,4,5,4,4,5,2,2,2,3,5,2,4,5,5,5,2,5,5,3,2,4,2,4,5,4,2,4,2,5,3,2,5,2,3,4,4,5,4,4,3,4,4,4,2,4,5,5,5,3,2,3,Somewhat disagree,12.152,412.127,412.871,62,6,6,6,6,6,2.95,15.049,15.846,6,6,2,4,3,3,2,2,2,2,4.538,63.904,64.738,9,2,1,2,1,1,2,2,7.174,49.301,51.031,10,1,1,1,1,1,1,1,1,3.699,32.836,33.77,9,1,1,1,1,2,7.688,27.255,30.126,6,1,1,1,1,1,3.562,16.291,17.309,5,1,1,1,1,1,2,2.224,37.353,38.397,6,3,1,1,1,2,5.228,23.592,24.692,5,6,5,5,2,5,5,6,6,3,5,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94714,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,51,16,16,19,16,16,8,8,8,8,25,7,5,13,33,15,11,8,26,30,13,26,21,14
2021-09-24 22:19:15,2021-09-24 22:34:59,IP Address,69.181.252.19,100,943,True,2021-09-24 22:35:00,R_1ouMCCc2t6xDaml,37.341705322265625,-121.9752960205078125,anonymous,EN,1,1,2,3,2,2,6,22.483,52.089,53.349,9,2,2,2,2,2,2,2.275,15.877,16.649,9,2,2,2,2,2,1,2,2.2,17.501,19.233,7,2,2,1,2,2,2,5.696,19.284,20.37,7,5,4,4,4,4,4,5,4,4,4,5,5,5,3,4,4,4,4,5,4,4,3,4,5,3,3,5,5,4,5,4,2,3,3,4,2,4,4,2,3,4,4,4,2,4,2,5,5,4,4,4,4,4,4,2,4,3,Somewhat agree,7.951,409.513,419.942,66,3,7,6,5,3,3.466,26.019,27.579,6,7,2,2,5,5,2,2,1,5,2.631,33.445,34.65,10,2,2,2,2,1,2,1,3.279,28.191,29.694,8,1,1,3,2,2,1,2,1,4.888,36.504,37.56,9,2,1,1,2,2,5.738,24.938,26.593,6,2,1,1,1,1,3.396,50.693,52.837,9,2,4,2,1,1,3,2.594,48.423,49.574,8,1,2,1,1,1,3.138,22.379,23.551,6,5,6,3,2,6,3,3,6,6,6,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97300,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,51,16,15,20,15,16,8,7,8,8,32,10,11,11,29,17,12,13,31,24,13,28,20,14
2021-09-24 22:23:26,2021-09-24 22:52:45,IP Address,73.223.36.7,100,1759,True,2021-09-24 22:52:45,R_wXAZjFlXMHlJTvb,37.30279541015625,-121.998199462890625,anonymous,EN,1,1,1,1,1,1,1,4.124,57.837,59.733,8,1,1,1,1,1,1,4.002,16.284,18.336,6,1,1,4,1,1,1,4,250.939,283.87,285.193,9,1,1,1,1,1,1,20.163,42.307,43.42,6,4,2,4,3,1,6,1,4,3,4,2,2,1,5,2,6,1,1,6,3,4,4,4,1,2,1,3,5,5,3,3,2,2,1,4,4,4,4,3,2,1,2,5,5,2,5,1,4,4,3,5,5,3,5,5,1,2,Strongly disagree,34.226,649.051,651.146,63,7,7,7,7,7,0.94,20.26,21.572,6,7,4,3,7,2,7,7,7,7,13.431,60.982,62.468,9,2,1,2,1,1,3,1,13.429,86.094,87.971,10,1,1,1,2,1,1,1,1,8.511,45.448,46.74,9,1,3,1,1,1,8.858,32.971,34.163,5,1,1,3,1,1,5.969,23.652,24.742,6,1,1,1,1,1,3,12.054,48.036,49.352,6,3,1,1,1,1,4.475,25.299,27.076,6,7,1,4,1,5,1,7,4,3,2,NA,NA,36,NA,2nd ba student,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95470,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,30,8,8,14,8,8,4,4,4,4,28,7,7,14,29,6,11,9,51,35,17,20,18,13
2021-09-24 23:26:29,2021-09-24 23:37:10,IP Address,108.255.194.65,100,641,True,2021-09-24 23:37:11,R_3qpnrN7e3nDXwyM,37.404296875,-122.074798583984375,anonymous,EN,1,2,2,5,2,2,5,4.436,22.151,23.184,6,5,5,4,3,3,5,7.925,19.375,20.593,6,4,4,6,2,2,1,6,10.105,30.933,35.452,7,3,2,2,3,2,6,3.779,23.35,25.11,6,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,Disagree,45.959,178.502,179.743,61,6,6,6,6,5,4.182,11.627,14.18,6,6,4,2,5,1,2,5,1,2,3.546,27.369,29.746,9,1,1,1,1,1,1,1,1.756,9.632,10.75,7,1,1,1,1,1,1,1,1,3.12,15.589,17.645,8,1,1,1,2,1,6.126,13.72,14.886,5,1,1,4,1,3,2.503,16.171,17.244,6,2,3,1,1,1,4,29.219,64.913,65.92,6,4,4,4,3,1,6.586,25.609,26.587,6,5,6,5,2,6,5,6,6,6,5,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6757,psychone,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,85,22,24,39,27,19,13,14,9,10,43,7,12,24,33,19,7,8,28,29,16,24,23,19
2021-09-24 23:11:35,2021-09-24 23:42:11,IP Address,162.199.93.220,100,1835,True,2021-09-24 23:42:11,R_3knfCM7uCRzyFcH,37.3372039794921875,-121.798004150390625,anonymous,EN,1,3,3,2,3,3,3,6.927,44.807,46.571,12,2,3,2,3,3,2,2.839,35.957,37.1,9,3,3,2,3,3,1,2,20.591,64.669,65.849,9,3,3,6,3,3,3,4.01,48.106,48.577,9,5,4,5,3,4,4,5,5,5,5,5,3,4,4,4,5,4,4,5,4,5,3,4,3,3,2,4,5,5,4,4,5,3,3,5,4,3,4,3,4,4,4,5,4,2,4,4,5,4,4,4,5,5,5,4,3,3,Somewhat agree,32.829,633.151,635.743,76,5,5,5,5,6,3.27,33.47,35.549,11,6,5,7,6,5,5,5,5,5,3.468,34.773,35.805,13,2,2,2,1,1,2,3,4.547,59.01,60.978,7,1,1,1,3,4,1,1,1,5.413,68.315,69.409,13,2,2,4,2,3,12.08,160.223,162.89,10,2,3,3,2,2,9.933,51.53,52.976,7,2,2,2,2,1,2,3.96,278.406,284.449,12,3,4,2,2,3,6.78,50.187,51.626,9,5,5,6,4,6,3,5,5,3,5,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pakistani,NA,NA,97627,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,69,24,23,22,23,24,12,11,12,12,49,17,12,20,32,15,13,13,49,26,17,28,22,17
2021-09-24 23:30:37,2021-09-24 23:46:46,IP Address,128.12.122.22,100,969,True,2021-09-24 23:46:47,R_3jdit2T1QASRclZ,37.423004150390625,-122.1638946533203125,anonymous,EN,1,5,6,5,4,5,4,5.308,67.554,75.687,14,3,4,3,5,4,2,3.037,109.715,111.087,21,5,5,3,5,3,1,2,3.762,60.84,62.301,18,3,3,3,2,2,2,0.952,35.166,35.905,18,6,4,2,5,4,6,5,4,6,5,5,2,3,5,5,5,3,5,6,5,5,4,6,4,5,5,5,3,5,5,4,3,5,3,5,4,4,5,5,4,5,3,5,2,4,5,5,5,4,3,3,5,6,5,4,3,5,Agree,6.285,352.725,354.119,128,2,7,6,6,2,2.473,10.919,14.918,7,7,5,5,5,2,1,5,2,5,1.835,30.368,31.525,22,2,1,2,2,1,2,1,4.047,19.433,31.496,11,2,1,1,2,1,1,2,1,1.954,12.503,13.5,9,4,3,1,2,2,1.948,29.337,32.268,20,4,1,1,4,2,1.823,12.803,15.91,10,2,4,2,4,1,2,1.307,54.715,58.803,19,2,5,1,1,1,2.63,17.671,26.084,13,6,6,3,2,6,5,3,5,6,6,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6756,psychone,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,88,32,32,24,34,30,18,16,14,16,48,20,16,12,29,19,11,11,37,23,12,32,29,21
2021-09-25 00:45:24,2021-09-25 01:12:30,IP Address,24.4.200.6,100,1625,True,2021-09-25 01:12:30,R_1gHLryTFEqx20dM,37.4720001220703125,-122.231201171875,anonymous,EN,1,4,1,3,2,2,6,6.27,50.424,54.265,8,6,4,5,5,2,4,4.991,114.467,115.764,7,4,2,5,4,2,1,6,5.728,64.794,65.247,11,5,5,4,3,2,6,3.282,36.173,37.624,7,2,5,2,2,4,4,2,4,4,4,5,2,4,2,5,4,4,4,5,5,2,4,4,2,4,4,2,5,4,2,4,4,4,5,3,5,5,3,5,4,4,5,3,2,4,4,3,4,4,4,2,4,4,3,2,5,5,Disagree,7.264,741.445,742.622,71,4,5,5,6,5,4.843,109.172,110.232,9,4,1,1,1,1,1,3,1,1,4.748,64.721,66.754,15,1,1,1,1,1,1,1,3.416,24.65,25.95,7,1,1,1,2,1,2,1,1,10.387,53.801,55.029,8,2,4,1,3,2,7.769,53.733,55.489,7,2,1,4,2,2,9.057,47.475,48.726,7,2,1,1,1,1,4,7.429,31.497,32.478,6,3,4,2,3,1,16.809,37.358,39.025,5,6,6,6,5,5,5,5,5,5,5,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mexican,NA,NA,NA,NA,97624,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,92,20,33,39,31,22,12,19,8,14,45,10,14,21,32,21,7,10,14,25,10,25,23,21
2021-09-25 03:11:08,2021-09-25 03:33:41,IP Address,108.90.42.150,100,1353,True,2021-09-25 03:33:41,R_RXoR58eYKAC9Wmt,37.404296875,-122.074798583984375,anonymous,EN,1,6,2,3,5,2,3,7.403,35.764,43.81,7,5,5,2,2,2,5,6.067,30.843,34.833,7,6,2,3,3,2,1,1,12.997,55.421,60.505,13,6,5,2,3,2,1,8.148,45.441,47.144,7,5,5,5,4,4,5,5,4,4,4,5,3,2,5,5,5,5,5,5,2,5,5,4,5,5,5,5,5,4,5,4,4,3,5,4,4,5,4,5,5,3,3,5,5,5,2,4,5,4,5,5,5,3,4,6,5,5,Agree,8.786,549.197,553.693,62,6,6,6,5,5,5.331,20.526,22.294,6,7,1,5,6,6,2,6,6,5,3.362,42.692,45.155,11,4,4,4,3,3,1,2,4.225,40.96,45.229,8,1,2,2,2,2,1,1,1,11.147,44.963,46.238,8,2,5,3,5,3,4.212,37.941,39.657,8,1,4,1,4,2,3.974,76.107,79.408,5,4,1,2,2,1,2,7.242,54.08,59.861,7,5,2,1,2,2,7.071,61.659,63.877,8,7,5,6,1,6,5,6,6,5,6,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92056,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,78,22,36,20,37,21,14,23,8,13,53,18,17,18,37,16,21,12,44,28,20,29,26,26
2021-09-25 03:33:32,2021-09-25 03:57:22,IP Address,73.224.245.88,100,1429,True,2021-09-25 03:57:22,R_3PAdXqBoCDz2h31,30.1320037841796875,-81.7725982666015625,anonymous,EN,1,1,1,1,1,1,1,6.599,29.447,31.315,6,1,1,1,1,1,1,6.186,29.058,30.338,6,1,1,2,1,1,1,1,8.066,45.018,47.014,7,1,1,1,1,1,1,6.808,27.617,29.019,6,6,4,5,6,5,5,4,5,5,4,5,2,4,2,4,5,1,2,6,4,5,3,5,4,4,5,5,4,5,5,5,5,5,3,5,3,4,5,3,5,4,4,5,5,2,2,5,5,4,5,5,5,5,5,5,3,2,Somewhat agree,24.931,683.498,684.7,66,6,5,6,7,2,8.425,60.971,62.144,7,7,2,2,5,3,2,5,2,1,7.01,103.738,105.402,9,1,1,1,1,1,1,1,7.033,52.729,55.285,8,1,1,2,1,1,1,1,1,5.432,48.704,53.101,8,1,1,1,1,2,3.392,23.934,26.317,5,1,1,2,1,1,5.167,24.798,26.394,5,1,2,1,1,1,1,3.473,42.352,43.495,6,2,1,1,1,1,9.96,44.447,45.864,6,7,5,4,1,6,1,6,6,2,6,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,multiethnic,97684,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,25,8,8,9,8,8,4,4,4,4,24,7,6,11,35,9,7,9,29,26,17,30,26,19
2021-09-25 04:40:30,2021-09-25 05:02:20,IP Address,107.77.211.8,100,1310,True,2021-09-25 05:02:20,R_12fIVNLJxTgieOQ,34.0543975830078125,-118.2440032958984375,anonymous,EN,1,6,4,5,5,5,6,10.435,23.897,25.347,6,5,5,6,3,5,6,3.71,52.441,53.496,7,6,5,5,5,4,1,5,6.385,27.31,27.853,13,6,6,6,5,3,6,17.83,453.267,454.029,11,5,4,4,4,3,5,5,5,4,6,4,3,2,3,4,5,3,4,4,3,4,3,4,3,3,4,3,4,4,4,4,4,3,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,1,3,4,Disagree,12.674,386.876,387.667,72,4,5,5,5,3,2.678,11.985,12.848,12,7,2,7,7,7,7,6,6,7,2.386,17.498,18.47,14,2,2,2,2,1,3,1,64.777,93.837,94.624,8,1,1,3,4,1,1,2,2,6.541,27.201,28.349,12,4,4,3,5,2,12.883,26.066,26.907,12,4,4,2,4,4,3.755,13.398,14.19,8,4,5,4,5,1,4,3.403,30.585,31.03,11,3,4,2,3,4,4.307,19.11,20.197,6,5,7,4,4,4,6,4,4,7,5,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,multiracial,6820,psychone,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,123,37,41,45,43,35,20,23,17,18,74,28,22,24,26,24,13,15,56,22,15,24,22,15
2021-09-25 06:47:52,2021-09-25 07:02:07,IP Address,24.4.39.28,100,854,True,2021-09-25 07:02:07,R_1er7DSAlSsQIMQN,37.341705322265625,-121.9752960205078125,anonymous,EN,1,5,5,5,2,2,2,10.024,30.297,31.493,11,3,3,3,2,2,4,8.7,34.51,35.401,12,6,6,5,2,2,1,3,22.255,44.368,45.589,13,6,6,2,2,2,2,11.514,34.34,35.698,12,4,5,4,5,4,5,4,4,4,4,4,4,4,2,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5,5,4,5,5,4,5,5,5,4,4,2,2,3,3,3,4,4,2,4,4,4,4,5,4,Somewhat agree,13.756,276.888,277.978,100,4,4,6,6,4,3.688,25.998,29.342,10,6,2,2,6,3,2,3,2,3,3.783,34.898,36.13,18,2,2,2,2,2,2,2,12.407,31.678,32.698,12,2,2,2,2,2,2,3,1,4.975,35.451,36.8,15,4,3,2,2,4,7.065,40.005,43.129,11,3,2,3,4,2,5.425,29.075,30.584,12,2,3,2,2,1,2,10.83,44.447,45.966,10,2,2,2,2,2,4.696,27.248,28.684,9,6,6,6,2,6,2,4,5,2,5,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96271,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,82,28,28,26,40,16,20,20,8,8,50,19,12,19,32,12,14,16,29,24,12,23,30,24
2021-09-25 19:13:53,2021-09-25 19:33:21,IP Address,70.252.18.183,100,1167,True,2021-09-25 19:33:21,R_1ovw04Rkz0rZoCU,37.3177032470703125,-122.04380035400390625,anonymous,EN,1,2,1,6,5,2,7,9.355,43.076,43.901,7,3,3,2,5,3,5,6.34,32.987,34.872,6,3,2,6,6,6,1,6,6.152,64.301,66.952,10,2,2,4,2,5,6,6.813,28.373,30.439,6,2,5,3,5,5,6,2,3,2,1,2,4,4,1,1,3,2,5,1,1,1,3,2,5,5,4,2,5,4,2,5,3,6,6,2,6,6,2,6,6,2,5,2,1,5,6,2,1,4,5,1,1,1,2,4,5,6,Somewhat agree,9.493,479.052,481.274,64,1,3,3,2,2,5.368,24.57,26.801,5,7,3,2,7,5,2,7,5,3,5.576,40.976,42.784,11,1,1,2,1,1,1,1,4.359,29.867,32.565,8,1,3,2,2,2,2,1,1,3.632,43.569,65.145,11,2,2,1,2,2,5.473,31.292,33.762,5,2,2,1,3,4,6.506,35.792,37.375,6,2,2,2,2,1,5,10.591,52.472,54.971,6,5,2,2,4,1,4.89,45.86,48.168,6,3,6,3,3,2,3,1,1,3,2,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97054,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,94,24,28,42,18,34,8,10,16,18,48,14,10,24,12,15,8,14,41,11,10,9,34,26
2021-09-25 20:13:22,2021-09-25 20:54:43,IP Address,107.199.57.249,100,2481,True,2021-09-25 20:54:43,R_33efXkvf9CZEY1X,37.35260009765625,-121.9541015625,anonymous,EN,1,2,2,2,2,2,2,5.18,33.387,35.178,11,2,2,2,2,2,2,7.297,29.634,31.673,13,2,2,2,2,2,1,2,5.769,51.072,52.255,14,2,2,2,2,2,2,13.613,36.748,37.541,13,5,2,5,2,4,4,3,4,2,4,5,4,2,3,2,5,3,2,3,3,5,2,5,4,2,2,4,2,5,5,5,2,2,2,4,2,3,4,2,5,3,2,4,5,4,5,2,2,4,2,5,4,5,5,4,2,4,Somewhat agree,29.452,1688.841,1689.703,109,6,6,6,6,3,5.004,26.771,27.645,12,6,2,4,2,1,2,2,1,1,4.323,85.375,88.458,19,1,1,1,1,1,2,1,12.214,51.516,52.258,14,1,1,1,2,1,1,1,1,6.184,45.092,46.351,15,1,1,2,1,1,7.322,42.571,43.479,12,1,2,2,2,1,5.071,37.557,38.496,8,1,2,2,3,1,1,6.175,135.137,135.957,14,1,2,1,1,1,8.254,34.524,35.302,9,4,4,3,3,6,2,5,5,4,4,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97513,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,48,16,16,16,16,16,8,8,8,8,29,13,7,9,27,13,8,9,21,27,15,19,17,12
